order_id,customer_id,product_id,order_quantity,order_date,requested_delivery_date,actual_delivery_date,order_status
350c7232-b21c-40d0-a5a1-6c6566a42651,44927675-73ad-4078-9f4b-f235e3ddb6a3,b8aaa23a-e673-46b2-a55b-f96756c5e7fa,55,2023-06-22,2023-07-02,,Shipped
1a097059-673d-439a-9f01-05746f662fef,21639d6b-03e1-4b75-a067-7796cf2c5034,85332b54-9fcd-4604-8997-6be95fc9e293,68,2023-05-07,2023-06-04,,Shipped
52b79a72-6dbc-44e1-9429-31074e2e1929,a162733c-8e7a-43bb-b64f-e08b3457647b,08473187-bba4-4992-8276-e59268fd7bf6,49,2023-12-06,2023-12-10,,Pending
746a164e-0b65-4ccf-ad80-7f36502728ff,4b28f0be-fb29-4042-8b6d-e7010fc31749,37141c0d-4ad6-4235-86eb-06f2afaaf62b,44,2023-03-14,2023-03-29,,Shipped
7d5f8094-cd73-4a9b-8323-142df7586fb8,93c708b4-1069-4aef-9521-cd485d2d81d2,033abd87-6d01-4191-aa2f-c4cb0de2d89b,65,2023-05-19,2023-05-24,,Delivered
a49c1827-e4d0-4a69-a18c-218ad0fb3517,1cb962bc-24ef-4b2a-b94e-dd1cdbc7f4df,212c01b9-992a-4e8c-bac4-833c8a4faee5,30,2023-08-08,2023-08-11,,Shipped
0d881a5f-0933-4b39-a146-6004a16f302e,c45eedb6-96c3-40e9-b69d-843c3d7ec735,965da2b2-9a10-4c21-9cb5-a605a16610dd,43,2023-12-16,2024-01-12,,Delivered
d4112d01-e63b-4c59-b832-642c75b23b88,efb717ed-4b75-42f9-b61e-04a9079a39d7,501d5503-6d03-41d3-9dc6-3c3cdd2ca91c,40,2024-02-09,2024-02-13,,Pending
03689408-d4aa-43c6-a415-5916ea2014ad,1d82bac4-1421-4bc8-8a20-cbe3c2e14005,624f02d2-9c1a-4125-8d7f-bec99e32def5,39,2023-09-10,2023-09-17,,Delivered
5c666ff1-e6cd-44a9-8c75-01e393962e9a,4b28f0be-fb29-4042-8b6d-e7010fc31749,e67ddcc2-608f-405a-b42d-5cf7bd2ef24a,85,2023-10-31,2023-11-10,,Shipped
df8203fc-b9ce-453b-b853-ef3e69f8a357,dc8f5dfd-aea7-4499-90b6-dee3024e5fb7,1400fafd-04f1-4520-aff6-052c353acc85,12,2023-05-05,2023-05-23,,Shipped
4cade5c0-b031-42f1-9a32-d42c7f902340,f454f5ea-c40b-45bd-96ee-6030fe6be643,501d5503-6d03-41d3-9dc6-3c3cdd2ca91c,56,2023-06-27,2023-07-05,,Pending
b12d811d-c1c7-4475-9f59-a7926a1623b5,1d82bac4-1421-4bc8-8a20-cbe3c2e14005,6d2e54ac-495a-4c01-aa02-bd8cd1520b0e,83,2023-08-23,2023-08-30,,Pending
7140dc96-1588-48a7-8442-40e92909dc05,d5159e0a-6de0-47ab-86f3-d3f4e6032142,3915bd4d-1db0-4c67-9f76-1445b0af7e9d,46,2023-06-22,2023-07-05,,Shipped
ae6abafe-f2eb-474b-b0c0-8dcc25be2b45,4303fcc2-e855-49c2-8a4c-31fc41d4fae0,978f082c-0f14-4c18-9980-c9d86363933a,61,2024-01-23,2024-02-17,,Delivered
f1f40808-1864-4ab2-a0c6-2632061ccadf,f40f440e-46f1-4273-ad6d-72a6cdf3ce65,ab920ba4-fb0d-49be-ac56-89d3083e92ad,36,2024-02-26,2024-03-11,,Pending
f331ee19-e3e0-4752-b745-0c02b8c6f977,7720b2bd-782a-4cf8-90f2-657a575946db,b20cd865-ae2f-4049-a862-01e9a5010e3b,2,2023-09-10,2023-09-29,,Delivered
465657d6-6c93-4fa9-82a9-191834f8b5af,ed5d7bc1-28ee-4f95-803d-f8613cd02805,3915bd4d-1db0-4c67-9f76-1445b0af7e9d,29,2024-01-23,2024-02-20,,Pending
ee014c4b-9349-4f2a-9b1e-763e696aea29,8b6e8fb3-e16e-4684-b06d-051f3da8741d,0f021f5e-7308-4151-8d51-915d5afe94ab,33,2023-12-19,2023-12-21,,Pending
7bec8cc0-f6b8-4873-81b2-0ef4a28f45a1,c45eedb6-96c3-40e9-b69d-843c3d7ec735,821c8316-3702-40b7-8132-a609153648cf,75,2023-10-18,2023-11-07,,Delivered
5d857620-314a-48b8-9c56-9b3b45fe0db6,a119cbfa-ef9c-47de-8983-8e8154bd9e3b,f380782d-dec7-4fda-8b6d-172e6e4c6253,35,2023-11-13,2023-11-24,,Shipped
27910037-1d7b-419d-8065-f6d15c6474f2,4dcc57ec-6fd1-4ebc-a9f7-da33fe5cb780,98044ccf-8ddc-4eac-86c8-62461b178892,9,2023-03-20,2023-04-06,,Delivered
2e893ddd-3c9f-45f7-8470-4f1075bf0edf,8a63211e-01ba-48f5-9c76-ee80d30cdac0,b8080c8b-68f8-4e8c-bfd6-1650af21d84e,67,2023-06-04,2023-06-22,,Shipped
c4cc0955-6f52-46af-b6aa-a95182b38d60,7d3a0fc4-0ad3-4a19-8a1c-098abe19e175,6af73305-28c6-4988-8b8f-3a27e052b096,44,2023-09-10,2023-09-24,,Pending
41c4afcd-5aa7-46a8-92f9-f119ff424e1a,cfc56046-7e0e-435e-bd37-22def2135b7f,bc20d675-0f0e-4f7e-9627-ac4b8de07925,76,2023-04-06,2023-04-09,,Delivered
a3bbaba3-d011-486d-81a2-128aba278f3e,f454f5ea-c40b-45bd-96ee-6030fe6be643,3ed54b75-6887-4bc5-a493-652988210142,66,2023-07-25,2023-08-15,,Shipped
128f1afd-90da-41fb-9f08-ac84c38a770b,5ff683e0-8c72-42ed-92e8-256de5f2da05,7431c6c1-a1ea-4dc1-b69e-5600bf8e26ea,50,2023-08-31,2023-09-09,,Delivered
e0685e65-7065-48f8-99ee-d20cbbf276ea,5ff683e0-8c72-42ed-92e8-256de5f2da05,09d63d70-3422-4373-ae32-f4417a0f43d4,97,2023-06-22,2023-06-27,,Delivered
1cebfa27-2a86-4751-8beb-b84d474e7498,9a573861-654d-442c-bd22-c7add3a90b51,8e5502d6-3e87-49f1-8fd5-b2242d22b5a6,10,2023-09-21,2023-09-23,,Pending
e0571f48-a3be-4d2f-b5a2-95a051e58e61,c45eedb6-96c3-40e9-b69d-843c3d7ec735,6703bffd-bde5-4c96-b1e9-bcf75b505055,51,2023-03-25,2023-03-26,,Shipped
2b4677f5-3d3c-4ef9-9213-1a37a5ffca7d,8ea512e9-a1f9-401d-beca-89a42711a2d0,d98114f7-d848-43da-9587-7ff62fcc984d,41,2023-10-29,2023-11-28,,Pending
87d77457-cd0f-46cb-8920-d6b8ed7b661a,7720b2bd-782a-4cf8-90f2-657a575946db,f32420cb-cb1b-4635-a6e5-8b60b3ed69ed,90,2023-05-21,2023-06-08,,Delivered
bb835d7d-4d73-4adb-887c-13dd98be6209,7a045cdc-6719-4f84-a713-21a596523b16,e67ddcc2-608f-405a-b42d-5cf7bd2ef24a,77,2024-01-28,2024-02-02,,Pending
a90ae276-80b1-4575-bce5-22bfd4119a7a,efb717ed-4b75-42f9-b61e-04a9079a39d7,3a28eb73-fbdb-46e0-91a9-e5c888efbeb5,58,2024-02-29,2024-03-04,,Pending
60773151-46ea-4e5c-9856-017a41474612,f454f5ea-c40b-45bd-96ee-6030fe6be643,624f02d2-9c1a-4125-8d7f-bec99e32def5,96,2024-02-29,2024-03-04,,Shipped
7a019d65-e37e-44bb-80c1-9b5b9b87f085,244431ca-db0e-4886-95a4-59b876a4fc3b,c1a130c0-c435-40c9-b578-ad32ca04a964,16,2023-04-20,2023-05-14,,Pending
b42a4789-e5b7-44a7-a805-2a34e6faafaa,b963a387-50eb-40e1-b744-cd4c5b95361e,85332b54-9fcd-4604-8997-6be95fc9e293,53,2023-08-06,2023-08-09,,Shipped
3313cf01-2a9e-4c67-be9c-e25aa0ad9a8f,23b3dd3a-2ca1-4a3b-bfdd-b533ab8961f6,cc8ca534-6e5c-4ecd-982e-ef126971ff4d,9,2023-11-26,2023-11-27,,Pending
e654234d-7975-4ade-a5d7-bf1bed855ec2,5211302c-93d6-43dc-92c0-f1331e0b9b60,bd9d11bb-07ea-4769-b83d-fec18c9daa13,54,2024-03-02,2024-03-24,,Pending
322889b8-3b07-4486-b658-63b2eb1b6192,a119cbfa-ef9c-47de-8983-8e8154bd9e3b,fa2db42a-c779-42c5-85de-2306e32a3e3a,41,2023-09-07,2023-10-05,,Pending
1d7e870a-fb48-40d5-b138-5c9ad6451bfc,dd613b5f-b512-467f-a61f-5a8e69b919d8,1e249377-7d70-4dd0-a66b-772988a07e42,53,2023-09-04,2023-10-01,,Shipped
1f08ac35-79ab-45f5-a3de-7a9fda44ab33,88e89676-02e5-4311-a7b6-899cf3aff312,965da2b2-9a10-4c21-9cb5-a605a16610dd,78,2023-07-31,2023-08-14,,Shipped
74a216c0-b7fb-476e-9e5d-121cb62a1116,53c89999-1db4-4d22-a82c-910800b03842,f07a5673-2500-4065-af88-7021e837499b,2,2023-05-10,2023-05-16,,Shipped
0761ce21-4f2f-462e-b6dd-a8abb659d546,7a045cdc-6719-4f84-a713-21a596523b16,8e5502d6-3e87-49f1-8fd5-b2242d22b5a6,4,2023-09-28,2023-10-17,,Pending
8d30d937-7aaf-4fca-ab73-71cc95013814,2695201a-38d0-4bb5-999c-aa60c6d5a8b8,6d2e54ac-495a-4c01-aa02-bd8cd1520b0e,23,2023-08-02,2023-08-19,,Delivered
cdee13fc-31f9-417d-bbf8-80b4a7ac3ab9,1d82bac4-1421-4bc8-8a20-cbe3c2e14005,624f02d2-9c1a-4125-8d7f-bec99e32def5,21,2024-03-06,2024-03-30,,Shipped
6598ae8e-05e5-4eb5-bf73-9cbb6033c968,8a6f206a-5343-40df-bace-315cbcdbf5a2,6ca1fb4b-9f1b-48b6-a00d-42233e21dbf1,17,2023-04-12,2023-04-29,,Delivered
0e7b8a5c-3f36-47f5-84c7-e275646952f2,4303fcc2-e855-49c2-8a4c-31fc41d4fae0,0172ffff-e1b9-4882-bc4c-3c380c7e2ce1,72,2023-12-04,2023-12-26,,Delivered
b4888584-21fd-4919-853c-0bc17189b5d4,9a573861-654d-442c-bd22-c7add3a90b51,79d5522f-5dc7-4306-be2d-a352dd6f70b2,15,2023-10-15,2023-10-19,,Delivered
ba44aba8-3718-4174-a5aa-b90c391f67c2,c1b4d6b9-288a-40ac-a15e-4760e88ccddf,3ed54b75-6887-4bc5-a493-652988210142,60,2023-12-23,2024-01-05,,Shipped
9fa4d218-f6ed-4294-b833-ec13b4b36a29,6f865804-c82e-4300-b398-e4234bfbd817,3915bd4d-1db0-4c67-9f76-1445b0af7e9d,83,2023-05-13,2023-06-04,,Shipped
8ef7727d-12f4-4386-8b66-79054a042b08,fc52f12b-a719-42af-a99d-81ea73aad6a4,ad440d39-3281-454b-8a85-29c9649be622,54,2023-10-27,2023-10-30,,Shipped
2c6bf788-d221-4a58-8791-b5304d3ee648,a7af9931-5af2-4978-84a6-9c2580464edd,a7f7522e-83de-4d97-811d-552cbac98681,76,2023-04-02,2023-04-16,,Pending
18317539-5484-4641-b4b9-f0b99a316d6c,5c5c5942-43ad-4012-bfc7-511d98c2eb05,6af73305-28c6-4988-8b8f-3a27e052b096,94,2023-06-21,2023-07-10,,Pending
af0b2acc-60a8-4462-a9f1-49960a8ffe18,cb6a98d6-84ee-4c28-a291-354f972818e6,3a28eb73-fbdb-46e0-91a9-e5c888efbeb5,57,2023-05-13,2023-05-24,,Pending
1fabdf5b-cca2-4e59-abf6-d8f4aae3d29b,7720b2bd-782a-4cf8-90f2-657a575946db,85332b54-9fcd-4604-8997-6be95fc9e293,80,2023-08-23,2023-09-10,,Shipped
3f8eb62e-051e-41b7-a926-41d7580a9280,14ab17da-6196-4d3e-ad0f-d2add350cf9e,674ea0ca-f086-49e4-bedc-763c41f0cccc,78,2023-04-15,2023-05-06,,Shipped
239823e4-5481-4983-a139-dc96fecb8439,17116b5a-23cf-4b79-bcd1-b70b421c274f,3915bd4d-1db0-4c67-9f76-1445b0af7e9d,77,2023-12-06,2023-12-30,,Pending
b61f6db5-f194-43d3-9dca-0298f2773561,5211302c-93d6-43dc-92c0-f1331e0b9b60,cc8ca534-6e5c-4ecd-982e-ef126971ff4d,57,2024-01-07,2024-01-13,,Delivered
1beb12b9-05dc-4636-b5ce-8b743383f294,a7c8769c-5138-4ff1-9cef-2da46074acd9,f32420cb-cb1b-4635-a6e5-8b60b3ed69ed,96,2023-03-14,2023-04-06,,Shipped
f877fc99-fed8-4b66-b69b-e3184d519148,2695201a-38d0-4bb5-999c-aa60c6d5a8b8,7d3e3537-80d8-45ec-8155-d3ebbe72dbdf,79,2023-10-21,2023-11-13,,Delivered
be3271b6-f157-49b2-b680-60b6b1e31797,8a63211e-01ba-48f5-9c76-ee80d30cdac0,1b140518-0dd3-460e-b8d7-7c7b989dc057,48,2023-09-02,2023-09-11,,Pending
10afa0ca-6ea2-4c5d-bf49-457565e30793,0a79a03b-8d08-43b3-8570-cc43aaae46de,1f63d5bd-332b-4204-8d6a-e2b73b5be873,25,2023-08-13,2023-08-22,,Delivered
051c3b6c-6a6a-4d4c-9bfb-9c3258fc94ba,244431ca-db0e-4886-95a4-59b876a4fc3b,6d2e54ac-495a-4c01-aa02-bd8cd1520b0e,47,2023-03-26,2023-03-31,,Shipped
37bcf2bf-8994-452b-b57b-6716ba38fb1a,f40f440e-46f1-4273-ad6d-72a6cdf3ce65,3ed54b75-6887-4bc5-a493-652988210142,17,2023-08-15,2023-08-27,,Delivered
fc8a61f7-8165-4a2c-858d-434455980d9e,4dcc57ec-6fd1-4ebc-a9f7-da33fe5cb780,9e8bc030-4c73-4602-afa3-b6e8758317fb,96,2023-11-01,2023-11-05,,Shipped
edd6209f-e48f-498b-a958-a5d4f80b4895,8ea512e9-a1f9-401d-beca-89a42711a2d0,212c01b9-992a-4e8c-bac4-833c8a4faee5,50,2023-08-13,2023-08-22,,Pending
66a47981-c1ac-4dd9-9779-ee60e185dd44,bbeddde7-8fbb-4347-99f5-df0bb4070ed3,212c01b9-992a-4e8c-bac4-833c8a4faee5,73,2023-07-31,2023-08-03,,Pending
7e165618-8a5f-4fb3-9fe4-640d694a25b2,21639d6b-03e1-4b75-a067-7796cf2c5034,34849ed2-6703-4ffb-9eed-616af321ac7f,92,2024-02-12,2024-02-16,,Shipped
9956fcee-3ced-4aec-8544-9cb1d49a6d99,f40f440e-46f1-4273-ad6d-72a6cdf3ce65,145cd736-84a4-424c-837f-5815e3023f54,68,2023-07-26,2023-08-10,,Delivered
172ca937-3b1b-4d1d-b3dd-b613403ee88f,6de7f77e-8dce-46bf-8f38-00eb38afbfa8,4cde6728-09a1-407a-b47b-1ab34fe6813c,6,2024-02-16,2024-03-14,,Pending
380c7d84-02c6-4548-9f76-21e992b8f60b,bbeddde7-8fbb-4347-99f5-df0bb4070ed3,a72df7d5-9ebe-43e2-b042-57ff67478751,7,2024-01-03,2024-01-21,,Delivered
8fcb724d-33c1-40fc-985d-5eca006826ec,4870195e-2ecd-4563-94b8-4aa6a47b22ba,4cde6728-09a1-407a-b47b-1ab34fe6813c,13,2023-05-30,2023-06-27,,Pending
1df6eafd-9533-416d-8684-292fe8a8bb8e,d5159e0a-6de0-47ab-86f3-d3f4e6032142,7d70d577-8610-4549-ad5c-02c8cdfdc280,9,2023-07-31,2023-08-20,,Pending
405f5850-d898-4236-971c-9a24df74f7a6,c45eedb6-96c3-40e9-b69d-843c3d7ec735,149e64c0-3660-4f02-973a-15db531225fa,87,2023-04-30,2023-05-19,,Shipped
3eed8168-543f-4bcd-a777-2d4506fc7bad,0b9950e0-813b-4bef-80e0-5997dc049e36,b263599c-0ca8-40dc-8769-f5a8aba2a527,3,2023-08-01,2023-08-25,,Shipped
3f4d5b6b-072f-4d8d-b2eb-18ca2526b03b,b963a387-50eb-40e1-b744-cd4c5b95361e,70712627-32e7-4f04-b343-a4cf2bf6ae0f,94,2023-08-26,2023-09-14,,Shipped
d6d53511-2d99-4af8-b06e-916522c4f740,0a79a03b-8d08-43b3-8570-cc43aaae46de,beae386d-e37d-4da8-9e73-41b7aa1a8db5,61,2023-12-30,2024-01-24,,Pending
0fc3477d-244a-411d-acc5-850fa0a2693e,0a79a03b-8d08-43b3-8570-cc43aaae46de,81ea7a72-a0c9-49ff-a398-e80c47f54799,44,2023-04-12,2023-05-03,,Delivered
75934d9d-3ac5-45d3-9990-c19789d868d5,b445784e-991a-447d-af25-a46ee8d157f2,b8080c8b-68f8-4e8c-bfd6-1650af21d84e,77,2023-03-30,2023-04-29,,Delivered
b69c6951-a01a-4cf9-ba98-4de23f0971af,a2d9fe65-9de2-4ff4-9c3b-d742b19ccfb7,98044ccf-8ddc-4eac-86c8-62461b178892,43,2024-01-06,2024-01-11,,Pending
366031de-c698-477a-bcae-b9c0a2ae0d83,b3df7ed2-6776-4652-826b-b46c00e5fa1c,429f0ea1-979d-42cf-b34c-515cf1e890a1,15,2024-01-14,2024-02-10,,Shipped
5891c53d-14a0-4eb5-b516-cbbf73f1750e,0475e6cb-edd2-4bd4-98fb-10664bcdf458,1facdeb4-9105-4c50-85a6-e4bc16c1b571,90,2023-05-11,2023-05-25,,Pending
d00a50d7-0392-4f89-a504-32b32737a357,1d82bac4-1421-4bc8-8a20-cbe3c2e14005,7431c6c1-a1ea-4dc1-b69e-5600bf8e26ea,88,2023-09-16,2023-10-11,,Delivered
20c364b7-14b5-4321-9e43-7505632104ca,72c347aa-e1c6-4136-84d9-4a2f45f000d2,513eb641-8ffd-4761-8948-3d0c1dad1071,80,2023-10-25,2023-11-20,,Delivered
66d21d4e-db4b-40a7-8b83-ab4fe62b4234,8a63211e-01ba-48f5-9c76-ee80d30cdac0,fa2db42a-c779-42c5-85de-2306e32a3e3a,89,2023-12-22,2023-12-25,,Pending
3572a3df-dc2c-4bc3-b412-1bbfd538b8a9,7720b2bd-782a-4cf8-90f2-657a575946db,98044ccf-8ddc-4eac-86c8-62461b178892,64,2024-02-26,2024-03-10,,Delivered
60a682be-bc7f-48b8-a78b-0ec8cfaac575,53c89999-1db4-4d22-a82c-910800b03842,b263599c-0ca8-40dc-8769-f5a8aba2a527,7,2023-08-08,2023-08-11,,Shipped
97c4edbf-8d7e-4b64-a69b-665dcc1cbee3,53c89999-1db4-4d22-a82c-910800b03842,624f02d2-9c1a-4125-8d7f-bec99e32def5,1,2023-04-04,2023-05-03,,Delivered
93c473b4-caf8-432b-917b-c2dd37aa9d58,14ab17da-6196-4d3e-ad0f-d2add350cf9e,cc8ca534-6e5c-4ecd-982e-ef126971ff4d,83,2023-10-29,2023-11-10,,Shipped
45624382-141b-4404-8326-f0ab35f09cf8,8a6f206a-5343-40df-bace-315cbcdbf5a2,149e64c0-3660-4f02-973a-15db531225fa,5,2023-08-24,2023-08-29,,Pending
eeeb22bb-48d4-45b8-a7c4-8169b58cf0db,53c89999-1db4-4d22-a82c-910800b03842,241aa728-7388-4cff-9328-8edb1d22c972,60,2024-02-27,2024-03-24,,Pending
55e71078-866e-4433-993b-ba0fc957e1e7,c52afb95-9a0b-4add-a29a-d44b497dae1a,513eb641-8ffd-4761-8948-3d0c1dad1071,15,2023-05-05,2023-06-04,,Pending
d9b26bd6-8f02-4c25-acd0-26d84efca630,1ada425b-9a0a-49bd-a014-4684c41e8a74,09d63d70-3422-4373-ae32-f4417a0f43d4,5,2024-02-05,2024-02-17,,Delivered
2d22b545-8957-471a-9207-c4c74e6670f4,b445784e-991a-447d-af25-a46ee8d157f2,3a28eb73-fbdb-46e0-91a9-e5c888efbeb5,88,2023-07-14,2023-07-23,,Pending
39f56bdf-7637-49eb-a26a-6a3529be4c88,93c708b4-1069-4aef-9521-cd485d2d81d2,b263599c-0ca8-40dc-8769-f5a8aba2a527,85,2024-02-25,2024-03-12,,Delivered
cf9ea7fd-acae-43d9-b629-4c2a29c040dd,5c5c5942-43ad-4012-bfc7-511d98c2eb05,c5f0f294-63ef-4c88-ae10-102be79eb7c4,94,2023-03-29,2023-04-19,,Pending
e8964d7d-df90-4514-9bad-3e6c170771f6,a7c8769c-5138-4ff1-9cef-2da46074acd9,65d359e7-0eb3-4aa9-9835-54800bc9ffc0,76,2023-05-15,2023-06-12,,Delivered
e10d9d92-9283-4a2b-88ec-c1995555a911,bbeddde7-8fbb-4347-99f5-df0bb4070ed3,79d5522f-5dc7-4306-be2d-a352dd6f70b2,92,2023-11-08,2023-11-29,,Pending
467dd6eb-7f99-471d-826f-ac3081324b6a,4303fcc2-e855-49c2-8a4c-31fc41d4fae0,7072503b-6d86-48a5-baeb-88452c8068f5,62,2023-11-30,2023-12-15,,Delivered
19fda910-2700-4e5a-b7d4-f72e8afea70d,d5159e0a-6de0-47ab-86f3-d3f4e6032142,b20cd865-ae2f-4049-a862-01e9a5010e3b,24,2023-06-26,2023-07-17,,Pending
e2a2ce5d-eca5-49b3-9384-01422c1c6f24,a162733c-8e7a-43bb-b64f-e08b3457647b,3ed54b75-6887-4bc5-a493-652988210142,59,2023-08-27,2023-09-15,,Delivered
3241ef11-2c31-4aef-8678-4e4cda84675b,7720b2bd-782a-4cf8-90f2-657a575946db,99ec8fb0-b1cc-4d3b-90ee-d10b4e4c2788,45,2023-05-21,2023-06-05,,Pending
7acdc779-a906-4c99-a5d1-35088d7fb158,a3b08ef0-d33d-4f69-a285-d56ee067dd7a,a7f7522e-83de-4d97-811d-552cbac98681,33,2023-08-02,2023-08-16,,Delivered
2fcb61d8-0db0-4204-b8c8-0278d961624c,5336148f-e7e4-4cb0-807e-101d06f77cab,149e64c0-3660-4f02-973a-15db531225fa,61,2023-11-29,2023-12-01,,Delivered
0d7e20b5-42d3-4a5e-bf76-5349916bd322,c52afb95-9a0b-4add-a29a-d44b497dae1a,81ea7a72-a0c9-49ff-a398-e80c47f54799,10,2023-06-16,2023-07-14,,Pending
63519d37-b54f-4ae3-aaa6-de22ae3f5b40,b3df7ed2-6776-4652-826b-b46c00e5fa1c,2da83374-7027-4646-94b6-8098ffa66e4f,34,2023-07-04,2023-07-27,,Delivered
83184dc5-eb49-406b-b7eb-bd2df651ebe4,ed5d7bc1-28ee-4f95-803d-f8613cd02805,7431c6c1-a1ea-4dc1-b69e-5600bf8e26ea,65,2023-10-18,2023-10-30,,Shipped
71c5075f-f105-401b-b558-5d96a7dd118a,6de7f77e-8dce-46bf-8f38-00eb38afbfa8,cc8ca534-6e5c-4ecd-982e-ef126971ff4d,45,2023-03-24,2023-04-02,,Delivered
7b72fd91-392f-4725-808c-006ae452105e,e6ccf822-28af-4604-a238-c4765724d60c,7072503b-6d86-48a5-baeb-88452c8068f5,86,2023-09-20,2023-09-23,,Delivered
07eada2e-92ca-495c-82f8-e53596e4bffc,fc52f12b-a719-42af-a99d-81ea73aad6a4,6d2e54ac-495a-4c01-aa02-bd8cd1520b0e,17,2023-10-02,2023-10-16,,Shipped
c314cdd8-cd8f-4222-803d-0f3bc9b1470d,93c708b4-1069-4aef-9521-cd485d2d81d2,f32420cb-cb1b-4635-a6e5-8b60b3ed69ed,12,2024-02-23,2024-03-08,,Shipped
a3345742-a31c-4f73-ad00-63f975eb7cda,23b3dd3a-2ca1-4a3b-bfdd-b533ab8961f6,dc36c4fe-1a59-41d4-a1c7-6a8563b9dd74,95,2023-06-29,2023-07-15,,Pending
8d903fea-1ebd-4d23-8b8e-3337336d69b5,3bf40192-83c7-4a34-a661-5bd498bfb0e5,79d5522f-5dc7-4306-be2d-a352dd6f70b2,68,2023-06-11,2023-06-17,,Delivered
290f5cc7-1ca0-4c1e-b11e-40048a2821d8,db162136-1111-4d9e-953e-9357bd367703,65d359e7-0eb3-4aa9-9835-54800bc9ffc0,91,2024-02-29,2024-03-14,,Pending
9ecb2936-fc42-474a-af0d-48096495333d,a1a5b401-c42f-4849-8cf2-bd2c2e7a87a9,9e7e973a-9274-4353-bc1f-2b6bbedd5250,42,2023-05-23,2023-06-22,,Pending
dd8aa6d5-38db-4a66-99a2-29ebd0dd0a2c,1ada425b-9a0a-49bd-a014-4684c41e8a74,b79c0b0a-5a36-4ea9-a252-dd606ae9aa63,58,2023-07-10,2023-07-11,,Delivered
ac63921c-f120-487a-8abc-d0962442313a,cfc56046-7e0e-435e-bd37-22def2135b7f,7afd95a3-34ed-4872-b99e-b5a4617e00a3,100,2023-12-22,2024-01-18,,Pending
305b4c51-f604-4e40-b151-ae2311272d73,9a573861-654d-442c-bd22-c7add3a90b51,41923789-a151-4bc1-980c-e2ffa4aeef74,77,2023-12-03,2023-12-15,,Delivered
2c476e52-70d4-440a-994d-b11d48f994a6,efb717ed-4b75-42f9-b61e-04a9079a39d7,43616967-4638-4ee0-9a95-7bfa814cff9e,40,2024-02-12,2024-02-14,,Shipped
4e9b5551-9aed-4f02-bef1-53607ce227f7,c52afb95-9a0b-4add-a29a-d44b497dae1a,f9a0f41e-df76-493a-9bbd-652e5b778e35,30,2024-02-24,2024-03-06,,Pending
b48e3ef1-3881-48ca-a9a8-674043ba65cb,7a045cdc-6719-4f84-a713-21a596523b16,ad440d39-3281-454b-8a85-29c9649be622,12,2023-06-30,2023-07-08,,Shipped
a5d58c5c-6484-4527-a5f1-83ccf21eb1f3,cfc56046-7e0e-435e-bd37-22def2135b7f,f380782d-dec7-4fda-8b6d-172e6e4c6253,47,2023-04-10,2023-05-05,,Delivered
0d1ced66-8dd3-4459-94c1-1095f9d7373d,ed5d7bc1-28ee-4f95-803d-f8613cd02805,501d5503-6d03-41d3-9dc6-3c3cdd2ca91c,87,2024-01-20,2024-02-06,,Pending
31482020-6686-41ec-a007-1ed86accdc93,cb43481a-2382-444c-83f2-16c9a7bba256,ad440d39-3281-454b-8a85-29c9649be622,99,2023-10-28,2023-11-27,,Shipped
1fdbaf61-7ba6-491c-a9da-25857a037c85,cb43481a-2382-444c-83f2-16c9a7bba256,8e5502d6-3e87-49f1-8fd5-b2242d22b5a6,26,2023-09-07,2023-09-28,,Delivered
ac2a4cb4-2c5b-450d-8cc3-d10ac6568c4a,dd613b5f-b512-467f-a61f-5a8e69b919d8,f380782d-dec7-4fda-8b6d-172e6e4c6253,33,2023-04-02,2023-04-14,,Shipped
03dfeb83-e7ac-420c-afa2-3a18b0092cd7,f454f5ea-c40b-45bd-96ee-6030fe6be643,6af73305-28c6-4988-8b8f-3a27e052b096,27,2023-06-11,2023-06-19,,Pending
4e5aec6b-ae22-4082-8553-450d9cb717b0,7d3a0fc4-0ad3-4a19-8a1c-098abe19e175,ab920ba4-fb0d-49be-ac56-89d3083e92ad,83,2023-07-27,2023-08-12,,Delivered
5ad4bef2-6462-4e4e-b792-35dfb655d052,5211302c-93d6-43dc-92c0-f1331e0b9b60,8dca653b-12cc-478d-99df-a40f4ca5e38a,39,2023-04-28,2023-05-06,,Delivered
efb56aa1-447e-4d1d-ba55-1fef9d3b2264,14ab17da-6196-4d3e-ad0f-d2add350cf9e,55bd47b7-3267-4d46-9c2c-8c5105e103e9,97,2023-07-03,2023-07-19,,Delivered
6624dc34-6132-4578-aa24-14f35232c075,fc52f12b-a719-42af-a99d-81ea73aad6a4,b79c0b0a-5a36-4ea9-a252-dd606ae9aa63,4,2024-03-08,2024-04-05,,Pending
ae5ee12d-412f-448c-98dd-417512c49857,244431ca-db0e-4886-95a4-59b876a4fc3b,a7f7522e-83de-4d97-811d-552cbac98681,59,2023-04-25,2023-05-25,,Delivered
2addc9fa-aa3c-4b78-afdd-b385c748e65f,e8f0be57-6bb9-4736-a952-2a434a0ef20d,eea9d2e5-9073-4df5-8b30-817768a07a48,3,2023-12-10,2023-12-16,,Delivered
97421395-56a7-48fc-972d-f4e9323650a4,17116b5a-23cf-4b79-bcd1-b70b421c274f,411d1161-d8d0-4293-aebb-83dc4a82d487,70,2023-12-05,2023-12-19,,Pending
